EventName,ID,LocationCount,TIV,Loss_GU,Loss_GR,Loss_RF,Loss_RL,EventRate
KCC_RICE_US_SE_Background520_Loc001_64_R01000,9.00938E+18,2698985,1.14235E+12,5479709.009,1068001.719,1068001.719,1068001.719,5.7377E-07
KCC_RICE_US_SE_Background524_Loc001_64_R01000,9.00938E+18,2784843,1.12277E+12,5513250.182,921126.5087,921126.5087,921126.5087,4.42623E-07
KCC_RICE_US_SE_Background527_Loc001_64_R01000,9.00938E+18,2721716,1.0652E+12,4776403.442,712386.2611,712386.2611,712386.2611,1.14754E-06
KCC_RICE_US_SE_Background549_Loc001_64_R01000,9.00938E+18,2821532,1.15693E+12,6280774.775,1020558.708,1020558.708,1020558.708,1.42623E-06
KCC_RICE_US_SE_Background553_Loc001_64_R01000,9.00938E+18,3480533,1.42935E+12,8643565.834,1704481.959,1704481.959,1704481.959,1.11475E-06
KCC_RICE_US_SE_Background557_Loc001_64_R01000,9.00938E+18,3603415,1.31898E+12,8745924.931,1676989.546,1676989.546,1676989.546,4.7541E-07
KCC_RICE_US_SE_Background561_Loc001_64_R01000,9.00938E+18,3668334,1.2958E+12,7683372.241,1329778.026,1329778.026,1329778.026,1.27869E-06
KCC_RICE_US_SE_Background564_Loc001_64_R01000,9.00938E+18,3025757,1.07455E+12,6416815.279,1132857.585,1132857.585,1132857.585,2.04918E-06
KCC_RICE_US_SE_Background586_Loc001_64_R01000,9.00938E+18,4145361,1.58696E+12,12693867.11,2775755.046,2775755.046,2775755.046,1.27869E-06
KCC_RICE_US_SE_Background590_Loc001_64_R01000,9.00938E+18,4568749,1.54774E+12,13147194.44,2771212.358,2771212.358,2771212.358,5.08197E-07
KCC_RICE_US_SE_Background594_Loc001_64_R01000,9.00938E+18,4699003,1.4815E+12,11870281.81,2229410.586,2229410.586,2229410.586,1.2459E-06
KCC_RICE_US_SE_Background598_Loc001_64_R01000,9.00938E+18,3652663,1.19244E+12,8990645.336,1700516.393,1700516.393,1700516.393,2.03279E-06
KCC_RICE_US_SE_Background601_Loc001_64_R01000,9.00938E+18,2417411,8.83979E+11,6497594.644,1272813.114,1272813.114,1272813.114,1.62295E-06
KCC_RICE_US_SE_Background623_Loc001_64_R01000,9.00938E+18,5338045,1.82489E+12,18118666,4134794.956,4134794.956,4134794.956,6.06557E-07
KCC_RICE_US_SE_Background3826_Loc001_58_R00250,9.00938E+18,3520857,1.05885E+12,1865218360,1467786303,1467786303,1467786303,1.38365E-07
KCC_RICE_US_SE_Background3837_Loc001_58_R00250,9.00938E+18,1410528,3.57885E+11,569897504.2,437903224,437903224,437903224,1.50943E-07
KCC_RICE_US_SE_Background3838_Loc001_58_R00250,9.00938E+18,1300813,3.13039E+11,957055639.5,803334279.8,803334279.8,803334279.8,1.57233E-07
KCC_RICE_US_SE_Background3842_Loc001_58_R00250,9.00938E+18,2834045,8.94508E+11,4655805069,3957120350,3957120350,3957120350,1.32075E-07
KCC_RICE_US_SE_Background3863_Loc001_58_R00250,9.00938E+18,1134828,2.78625E+11,437043631.6,351249388.8,351249388.8,351249388.8,1.57233E-07
KCC_RICE_US_SE_Background3874_Loc001_58_R00250,9.00938E+18,990137,2.50807E+11,241233700.9,197081854.5,197081854.5,197081854.5,1.57233E-07
KCC_RICE_US_SE_Background3875_Loc001_58_R00250,9.00938E+18,899894,2.33248E+11,144892677.9,114518161.3,114518161.3,114518161.3,1.57233E-07
KCC_RICE_US_SE_Background3879_Loc001_58_R00250,9.00938E+18,1482305,3.45595E+11,229612404.9,158527990.9,158527990.9,158527990.9,1.50943E-07
KCC_RICE_US_SE_Background3900_Loc001_58_R00250,9.00938E+18,849706,2.21431E+11,192534260.8,169553094.1,169553094.1,169553094.1,1.44654E-07
KCC_RICE_US_SE_Background2_Loc001_60_R01000,9.00938E+18,288609,1.03627E+11,524703.562,95492.3038,95492.3038,95492.3038,1.47541E-07
KCC_RICE_US_SE_Background3_Loc001_60_R00100,9.00938E+18,3897607,1.36528E+12,5461324445,4907143196,4907143196,4907143196,6.29373E-06
