EventName,ID,LocationCount,TIV,Loss_GU,Loss_GR,Loss_RF,Loss_RL,EventRate
KCC_RICE_US_CA_Background1736_Loc001_70_R00100_FFE,9.00939E+18,112795,21099877800,890121547.4,855194048.2,855194048.2,855194048.2,1.46593E-05
KCC_RICE_US_CA_Background1883_Loc001_73_R00500_FFE,9.00939E+18,132208,32946812520,1993189204,1955573182,1955573182,1955573182,4.6217E-06
KCC_RICE_US_CA_Background2026_Loc001_72_R00250_FFE,9.00939E+18,455069,1.36051E+11,1271158085,1186251535,1186251535,1186251535,7.67931E-06
KCC_RICE_US_CA_Background2079_Loc001_72_R00250_FFE,9.00939E+18,1055895,4.03394E+11,8164311387,7945461837,7945461837,7945461837,1.32183E-05
KCC_RICE_US_CA_Background2058_Loc001_72_R00250_FFE,9.00939E+18,37426,9411517340,1410270.38,974981.864,974981.864,974981.864,1.03511E-05
KCC_RICE_US_CA_Background2192_Loc001_72_R00250_FFE,9.00939E+18,51936,16118041920,12328946.18,9805088.73,9805088.73,9805088.73,9.20417E-06
KCC_RICE_US_CA_Background2307_Loc001_72_R00250_FFE,9.00939E+18,236541,47011445080,205659377.6,180490549.9,180490549.9,180490549.9,5.81559E-06
KCC_RICE_US_CA_Background2828_Loc001_70_R00100_FFE,9.00939E+18,39530,10311999280,9921169.693,8295477.989,8295477.989,8295477.989,4.76495E-05
KCC_RICE_US_CA_Background2942_Loc001_68_R00050_FFE,9.00939E+18,129830,32484008380,1220644809,1178181768,1178181768,1178181768,2.19709E-05
KCC_RICE_US_CA_Background2943_Loc001_70_R00100_FFE,9.00939E+18,100643,24407396320,8183931.225,6276082.99,6276082.99,6276082.99,1.36283E-05
KCC_RICE_US_CA_Background3071_Loc001_68_R00050_FFE,9.00939E+18,17988,4034004500,433448798,419023143,419023143,419023143,2.0656E-05
KCC_RICE_US_CA_Background3013_Loc001_70_R00100_FFE,9.00939E+18,106925,23546054460,127319267.4,113370607.9,113370607.9,113370607.9,3.58509E-05
KCC_RICE_US_CA_Background3115_Loc001_70_R00100_FFE,9.00939E+18,167437,55761467980,42758246.74,35895276.56,35895276.56,35895276.56,1.32465E-05
KCC_RICE_US_CA_Background3421_Loc001_68_R00050_FFE,9.00939E+18,22495,8783719400,4269919240,4245259980,4245259980,4245259980,2.63537E-05
KCC_RICE_US_CA_Background3615_Loc001_68_R00050_FFE,9.00939E+18,25710,5924643440,2566783741,2541256428,2541256428,2541256428,5.61572E-05
KCC_RICE_US_CA_Background3781_Loc001_68_R00050_FFE,9.00939E+18,453121,1.27245E+11,447849328.9,397075383.7,397075383.7,397075383.7,4.31547E-05
KCC_RICE_US_CA_Background575_Loc001_74_R01000_FFE,9.00939E+18,232451,64821839980,2459493780,2363515946,2363515946,2363515946,1.83526E-06
KCC_RICE_US_CA_Background555_Loc001_74_R01000_FFE,9.00939E+18,551007,1.2822E+11,9119094479,8961121554,8961121554,8961121554,1.86702E-06
KCC_RICE_US_CA_Background534_Loc001_74_R01000_FFE,9.00939E+18,179987,64883431880,881646036.4,841332871.9,841332871.9,841332871.9,1.87495E-06
KCC_RICE_US_CA_Background608_Loc001_74_R01000_FFE,9.00939E+18,69106,16882424920,5605938405,5547074925,5547074925,5547074925,2.65689E-06
KCC_RICE_US_CA_Background721_Loc001_73_R00500_FFE,9.00939E+18,83041,18911068160,2263861820,2210222660,2210222660,2210222660,3.61107E-06
KCC_RICE_US_CA_Background675_Loc001_74_R01000_FFE,9.00939E+18,106211,32102255050,1304229533,1273697842,1273697842,1273697842,2.29569E-06
KCC_RICE_US_CA_Background655_Loc001_74_R01000_FFE,9.00939E+18,23132,6311343223,2147600391,2128427155,2128427155,2128427155,2.2044E-06
KCC_RICE_US_CA_Background681_Loc001_73_R00500_FFE,9.00939E+18,323108,1.12455E+11,13483712076,13306272077,13306272077,13306272077,3.15042E-06
KCC_RICE_US_CA_Background721_Loc001_74_R01000_FFE,9.00939E+18,252889,62695874030,9662788961,9548774936,9548774936,9548774936,1.91862E-06
KCC_RICE_US_CA_Background789_Loc001_73_R00500_FFE,9.00939E+18,22908,6223179710,1042067395,1026239009,1026239009,1026239009,3.49826E-06
KCC_RICE_US_CA_Background768_Loc001_74_R01000_FFE,9.00939E+18,45408,9644185180,2894960313,2857056004,2857056004,2857056004,1.88289E-06
KCC_RICE_US_CA_Background769_Loc001_72_R00250_FFE,9.00939E+18,116550,33588294200,5565890282,5509227963,5509227963,5509227963,8.69589E-06
KCC_RICE_US_CA_Background855_Loc001_73_R00500_FFE,9.00939E+18,122509,1.25012E+11,29153257.49,24556817.66,24556817.66,24556817.66,3.8696E-06
