EventName,ID,LocationCount,TIV,Loss_GU,Loss_GR,Loss_RF,Loss_RL,EventRate
KCC_RICE_US_NE_Background4260_Loc001_55_R00100_FFE,9.00939E+18,40425,15317877740,3799886044,3762518581,3762518581,3762518581,2.37917E-06
KCC_RICE_US_NE_Background4441_Loc001_55_R00100_FFE,9.00939E+18,73249,17982372770,8908256946,8829178140,8829178140,8829178140,2.39452E-06
KCC_RICE_US_NE_Background4700_Loc001_55_R00100_FFE,9.00939E+18,262099,89306759820,23840927802,23580444294,23580444294,23580444294,2.27173E-06
KCC_RICE_US_NE_Background4621_Loc001_55_R00100_FFE,9.00939E+18,55679,42199482374,5735464141,5714993393,5714993393,5714993393,1.87264E-06
KCC_RICE_US_NE_Background4672_Loc001_55_R00100_FFE,9.00939E+18,131311,35574536350,10025912115,9899727083,9899727083,9899727083,1.27401E-06
KCC_RICE_US_NE_Background4769_Loc001_55_R00100_FFE,9.00939E+18,85303,30701546905,12545255282,12464540887,12464540887,12464540887,5.81746E-06
KCC_RICE_US_NE_Background4704_Loc001_55_R00100_FFE,9.00939E+18,38629,13880269630,7506699153,7466006629,7466006629,7466006629,2.11823E-06
KCC_RICE_US_NE_Background4709_Loc001_55_R00100_FFE,9.00939E+18,24467,6714641500,65559588.6,59777870.2,59777870.2,59777870.2,2.9164E-06
KCC_RICE_US_NE_Background4626_Loc001_55_R00100_FFE,9.00939E+18,56802,16245672000,10564083478,10504485138,10504485138,10504485138,2.05683E-06
KCC_RICE_US_NE_Background4695_Loc001_55_R00100_FFE,9.00939E+18,88476,29267615480,5888972900,5814684882,5814684882,5814684882,3.68388E-06
KCC_RICE_US_NE_Background4690_Loc001_55_R00100_FFE,9.00939E+18,68256,19204561304,8630823613,8564041475,8564041475,8564041475,4.26716E-06
KCC_RICE_US_NE_Background4774_Loc001_55_R00100_FFE,9.00939E+18,266720,94681661500,32241111176,31997578377,31997578377,31997578377,3.68388E-06
KCC_RICE_US_NE_Background4431_Loc001_55_R00100_FFE,9.00939E+18,68968,17484245820,3251541592,3216167310,3216167310,3216167310,3.48434E-06
KCC_RICE_US_NE_Background4542_Loc001_55_R00100_FFE,9.00939E+18,1673,1686629789,859718892,856770302,856770302,856770302,1.93404E-06
KCC_RICE_US_NE_Background4630_Loc001_55_R00100_FFE,9.00939E+18,16132,3998459840,1653381486,1636241927,1636241927,1636241927,4.03692E-06
KCC_RICE_US_NE_Background5111_Loc001_55_R00100_FFE,9.00939E+18,844787,2.88717E+11,36652817658,35964272646,35964272646,35964272646,6.83053E-06
KCC_RICE_US_NE_Background4968_Loc001_55_R00100_FFE,9.00939E+18,58540,19311635370,3186535568,3151767214,3151767214,3151767214,5.74071E-06
KCC_RICE_US_NE_Background5185_Loc001_55_R00100_FFE,9.00939E+18,302855,1.23032E+11,43958442868,43719435777,43719435777,43719435777,5.92491E-06
KCC_RICE_US_NE_Background5107_Loc001_55_R00100_FFE,9.00939E+18,284246,1.20677E+11,34559777776,34316248802,34316248802,34316248802,6.47749E-06
KCC_RICE_US_NE_Background5042_Loc001_55_R00100_FFE,9.00939E+18,316337,1.33603E+11,53663584456,53418957391,53418957391,53418957391,6.73843E-06
KCC_RICE_US_NE_Background5116_Loc001_55_R00100_FFE,9.00939E+18,219101,99389250474,32909313559,32738652335,32738652335,32738652335,3.82203E-06
KCC_RICE_US_NE_Background5037_Loc001_55_R00100_FFE,9.00939E+18,175013,59717640580,20333714546,20189454156,20189454156,20189454156,6.2012E-06
KCC_RICE_US_NE_Background5171_Loc001_55_R00100_FFE,9.00939E+18,1693,518476514,315546.4447,239817.1475,239817.1475,239817.1475,2.42522E-06
KCC_RICE_US_NE_Background4843_Loc001_55_R00100_FFE,9.00939E+18,146604,58966486590,28653097862,28531119944,28531119944,28531119944,3.86807E-06
KCC_RICE_US_NE_Background5033_Loc001_55_R00100_FFE,9.00939E+18,49568,13113050160,7140610908,7092279667,7092279667,7092279667,3.68388E-06
KCC_RICE_US_NE_Background5181_Loc001_55_R00100_FFE,9.00939E+18,688353,2.17127E+11,65801941104,65159307665,65159307665,65159307665,6.47749E-06
